,카테고리,time,강수량,일조합(hr),일조율(%),평균기온(℃),최고기온(℃),계절
7927,카페,2024-01-07,0.0,9.1,93.8,-4.4,-0.9,겨울
7928,카페,2024-03-03,0.0,6.6,57.4,4.0,7.8,봄
7929,카페,2023-11-26,0.0,1.4,14.1,4.0,7.2,가을
7930,카페,2023-10-19,8.2,0.0,0.0,17.0,18.9,가을
7931,카페,2023-12-26,0.0,7.5,78.1,1.9,7.2,겨울
7932,카페,2023-11-22,0.0,6.5,65.0,9.5,15.1,가을
7933,카페,2023-12-17,0.0,9.0,93.8,-9.8,-6.4,겨울
7934,카페,2024-01-28,0.0,8.0,78.4,-1.5,3.8,겨울
7935,카페,2023-12-13,0.0,2.3,24.0,6.8,10.3,겨울
7936,카페,2023-06-24,0.0,9.7,65.5,26.4,31.1,여름
7937,카페,2023-09-28,0.0,8.4,70.0,22.7,27.3,가을
7938,카페,2023-12-02,0.0,4.0,40.8,2.0,8.0,겨울
7939,카페,2023-08-13,0.0,2.7,19.7,27.0,31.1,여름
7940,카페,2023-07-13,91.6,0.0,0.0,25.2,26.5,여름
7941,카페,2023-10-22,0.0,8.6,78.2,12.5,18.7,가을
7942,카페,2023-08-06,4.9,3.8,27.3,29.8,33.0,여름
7943,카페,2023-07-21,0.0,10.2,70.8,29.5,34.3,여름
7944,카페,2023-11-11,0.0,7.0,68.0,1.7,6.7,가을
7945,카페,2024-02-12,0.0,9.7,90.7,3.5,10.5,겨울
7946,카페,2023-06-14,30.6,4.2,28.4,20.6,25.0,여름
7947,카페,2023-07-21,0.0,10.2,70.8,29.5,34.3,여름
7948,카페,2023-06-19,0.0,11.0,74.3,28.5,34.0,여름
7949,카페,2023-04-17,0.0,6.1,46.2,13.1,18.1,봄
7950,카페,2023-05-22,0.0,7.9,54.9,20.3,26.8,봄
7951,카페,2023-10-15,0.0,6.1,54.0,16.1,21.2,가을
7952,카페,2023-05-10,0.0,12.7,90.7,18.4,26.0,봄
7953,카페,2023-06-06,0.0,7.9,53.7,20.3,25.2,여름
7954,카페,2023-08-28,10.4,0.0,0.0,22.7,25.6,여름
7955,카페,2023-06-17,0.0,10.8,73.0,24.2,30.2,여름
7956,카페,2023-08-15,0.0,7.7,56.2,28.6,32.7,여름
7957,카페,2023-02-11,0.0,5.5,51.4,2.8,8.5,겨울
7958,카페,2023-04-11,2.9,0.0,0.0,13.1,17.4,봄
7959,카페,2023-07-13,91.6,0.0,0.0,25.2,26.5,여름
7960,카페,2023-04-25,0.4,0.0,0.0,10.9,13.2,봄
7961,카페,2023-07-29,0.0,6.8,47.9,29.1,33.3,여름
7962,카페,2022-11-13,0.0,0.0,0.0,10.3,17.3,가을
7963,카페,2023-04-18,1.5,3.6,27.1,14.0,18.4,봄
7964,카페,2023-05-04,0.0,2.5,18.1,21.4,25.8,봄
7965,카페,2023-02-17,0.0,7.5,68.8,3.4,9.8,겨울
7966,카페,2023-04-15,4.6,2.3,17.4,13.5,16.6,봄
7967,카페,2023-01-20,0.0,8.7,87.0,-3.3,2.0,겨울
7968,카페,2023-03-28,0.0,7.4,59.7,9.2,15.7,봄
7969,카페,2022-12-02,0.0,9.0,91.8,-2.5,3.0,겨울
7970,카페,2022-11-02,0.0,9.6,90.6,11.1,17.9,가을
7971,카페,2023-02-15,0.0,9.4,87.0,3.2,8.9,겨울
7972,카페,2023-02-17,0.0,7.5,68.8,3.4,9.8,겨울
7973,카페,2022-12-02,0.0,9.0,91.8,-2.5,3.0,겨울
7974,카페,2023-02-04,0.0,8.2,78.8,-0.2,6.0,겨울
7975,카페,2022-11-23,0.0,7.9,79.0,10.8,15.2,가을
7976,카페,2022-11-26,0.0,8.6,86.9,6.7,12.9,가을
7977,카페,2022-12-18,0.0,9.0,93.8,-9.5,-5.6,겨울
7978,카페,2023-02-14,0.0,9.5,88.0,1.7,6.6,겨울
7979,카페,2022-11-09,0.0,5.3,51.0,11.4,16.0,가을
7980,카페,2022-11-12,57.9,2.6,25.2,16.3,22.0,가을
7981,카페,2022-11-25,1.7,7.6,76.8,12.3,17.8,가을
7982,카페,2022-10-09,20.4,0.0,0.0,13.1,14.5,가을
7983,카페,2023-05-20,0.0,9.7,67.8,21.2,26.7,봄
7984,카페,2022-12-18,0.0,9.0,93.8,-9.5,-5.6,겨울
7985,카페,2022-10-21,0.0,8.8,80.0,14.0,20.9,가을
7986,카페,2022-12-24,0.0,8.9,92.7,-8.4,-2.0,겨울
7987,카페,2023-01-14,1.6,0.0,0.0,6.6,8.4,겨울
7988,카페,2022-12-04,0.0,1.3,13.4,-3.5,-0.2,겨울
7989,카페,2023-01-28,0.0,9.0,88.2,-6.0,-0.6,겨울
7990,카페,2022-12-06,0.1,4.8,49.5,0.9,5.3,겨울
7991,카페,2022-10-14,0.0,4.9,43.4,17.1,23.0,가을
7992,중식당,2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
7993,중식당,2024-04-27,0.0,12.5,91.9,18.2,26.2,봄
7994,중식당,2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
7995,중식당,2024-05-08,0.0,11.0,78.6,14.7,21.4,봄
7996,중식당,2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
7997,중식당,2024-06-06,0.0,9.3,63.3,24.1,31.4,여름
7998,중식당,2024-07-02,65.1,0.0,0.0,23.2,25.2,여름
7999,중식당,2024-04-10,0.0,3.9,30.0,13.8,18.5,봄
8000,중식당,2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
8001,중식당,2024-04-02,0.0,9.5,74.8,15.4,23.9,봄
8002,중식당,2024-04-09,0.0,11.9,92.2,15.3,20.8,봄
8003,중식당,2023-12-30,13.1,0.0,0.0,0.6,2.1,겨울
8004,중식당,2024-05-12,0.0,11.4,80.9,16.6,21.6,봄
8005,중식당,2024-02-18,17.1,1.1,10.1,6.2,9.4,겨울
8006,중식당,2024-06-29,38.3,6.9,46.9,26.7,32.3,여름
8007,중식당,2024-05-03,0.0,12.8,92.8,19.7,27.9,봄
8008,중식당,2024-02-22,8.8,0.0,0.0,0.2,1.6,겨울
8009,중식당,2024-05-08,0.0,11.0,78.6,14.7,21.4,봄
8010,중식당,2024-04-02,0.0,9.5,74.8,15.4,23.9,봄
8011,중식당,2024-02-18,17.1,1.1,10.1,6.2,9.4,겨울
8012,중식당,2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
8013,중식당,2024-03-10,0.0,10.9,93.2,4.2,10.6,봄
8014,중식당,2024-06-13,0.0,13.3,90.5,26.4,32.8,여름
8015,중식당,2024-06-17,0.0,13.1,88.5,24.8,30.2,여름
8016,중식당,2024-06-12,0.0,11.3,76.9,24.8,31.8,여름
8017,중식당,2024-04-10,0.0,3.9,30.0,13.8,18.5,봄
8018,중식당,2024-05-06,12.3,0.0,0.0,13.9,15.7,봄
8019,중식당,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
8020,중식당,2024-02-22,8.8,0.0,0.0,0.2,1.6,겨울
8021,중식당,2024-01-22,0.2,3.6,36.0,-8.7,-2.4,겨울
8022,중식당,2024-03-09,0.0,10.9,93.2,2.0,7.1,봄
8023,중식당,2023-12-16,1.5,4.6,47.9,-4.1,3.8,겨울
8024,중식당,2024-04-24,9.0,1.9,14.1,13.2,16.5,봄
8025,중식당,2024-02-05,3.9,0.0,0.0,2.7,6.6,겨울
8026,중식당,2024-03-09,0.0,10.9,93.2,2.0,7.1,봄
8027,중식당,2024-03-16,0.0,8.3,69.2,10.9,18.3,봄
8028,중식당,2024-03-18,0.0,10.6,87.6,7.1,13.2,봄
8029,중식당,2023-09-22,0.0,10.4,85.2,20.5,26.7,가을
8030,중식당,2024-02-17,0.0,8.7,79.8,4.4,11.7,겨울
8031,중식당,2023-11-22,0.0,6.5,65.0,9.5,15.1,가을
8032,중식당,2023-08-06,4.9,3.8,27.3,29.8,33.0,여름
8033,중식당,2024-01-03,0.6,1.2,12.4,1.8,4.0,겨울
8034,중식당,2024-03-17,0.1,8.7,72.5,8.8,12.2,봄
8035,중식당,2024-02-23,0.4,5.8,52.3,1.8,6.1,겨울
8036,중식당,2024-03-07,2.1,2.5,21.6,3.9,8.2,봄
8037,중식당,2024-02-24,2.3,5.5,49.5,2.0,5.9,겨울
8038,중식당,2024-01-11,0.0,0.4,4.1,1.7,4.5,겨울
8039,중식당,2023-10-28,0.0,9.7,89.8,14.2,20.7,가을
8040,중식당,2023-10-02,0.0,10.3,87.3,18.2,24.6,가을
8041,중식당,2023-08-01,0.0,10.3,73.0,29.9,34.2,여름
8042,중식당,2024-03-20,0.0,9.0,74.4,4.4,8.7,봄
8043,중식당,2023-05-29,2.3,4.1,28.3,23.2,28.5,봄
8044,중식당,2024-02-04,0.0,4.6,44.2,7.3,12.2,겨울
8045,중식당,2023-10-24,0.0,3.7,33.9,15.6,19.3,가을
8046,중식당,2023-05-07,0.0,2.2,15.8,14.4,18.6,봄
8047,중식당,2023-09-16,38.7,0.1,0.8,23.9,26.6,가을
8048,중식당,2023-04-29,25.1,0.8,5.8,13.2,15.8,봄
8049,중식당,2023-09-04,0.3,0.7,5.4,27.0,30.2,가을
8050,중식당,2023-07-28,0.0,9.5,66.9,29.5,34.1,여름
8051,중식당,2023-12-29,0.0,1.8,18.8,1.3,4.6,겨울
8052,중식당,2023-10-20,0.0,10.1,91.0,11.6,15.1,가을
8053,중식당,2023-07-21,0.0,10.2,70.8,29.5,34.3,여름
8054,중식당,2023-03-12,5.6,0.8,6.8,5.9,12.6,봄
8055,중식당,2023-06-17,0.0,10.8,73.0,24.2,30.2,여름
8056,중식당,2023-06-17,0.0,10.8,73.0,24.2,30.2,여름
8057,중식당,2023-02-27,0.0,10.5,92.9,4.4,12.4,겨울
8058,중식당,2023-03-25,0.0,5.7,46.3,12.5,18.7,봄
8059,중식당,2023-03-04,0.0,8.7,75.7,7.7,14.1,봄
8060,중식당,2023-08-19,0.0,9.1,67.4,29.1,33.6,여름
8061,중식당,2023-08-06,4.9,3.8,27.3,29.8,33.0,여름
8062,중식당,2023-11-09,5.1,2.1,20.2,11.4,18.4,가을
8063,중식당,2023-06-25,0.0,8.7,58.8,28.2,33.1,여름
8064,중식당,2023-09-14,0.0,4.2,33.6,23.4,27.2,가을
8065,중식당,2023-11-12,0.0,9.5,92.2,1.2,5.7,가을
8066,중식당,2023-02-11,0.0,5.5,51.4,2.8,8.5,겨울
8067,중식당,2023-10-11,0.0,10.0,87.7,17.6,24.0,가을
8068,중식당,2023-10-18,0.0,8.3,74.1,15.7,21.6,가을
8069,중식당,2023-04-27,0.0,12.2,89.7,12.9,20.0,봄
8070,중식당,2023-02-11,0.0,5.5,51.4,2.8,8.5,겨울
8071,중식당,2023-02-21,0.0,10.0,90.9,-1.3,4.8,겨울
8072,중식당,2023-03-03,0.0,7.5,65.8,4.6,10.4,봄
8073,중식당,2023-02-14,0.0,9.5,88.0,1.7,6.6,겨울
8074,중식당,2023-07-21,0.0,10.2,70.8,29.5,34.3,여름
8075,중식당,2022-12-30,0.0,7.9,82.3,-1.8,2.3,겨울
8076,중식당,2023-07-14,72.7,0.0,0.0,24.6,25.1,여름
8077,중식당,2023-04-16,0.0,3.2,24.2,10.8,16.1,봄
8078,중식당,2022-12-31,0.0,1.1,11.5,-1.2,2.1,겨울
8079,중식당,2023-07-07,0.0,8.7,59.2,26.7,31.4,여름
8080,중식당,2023-04-26,0.0,4.1,30.1,10.2,13.5,봄
8081,중식당,2022-12-24,0.0,8.9,92.7,-8.4,-2.0,겨울
8082,중식당,2022-12-02,0.0,9.0,91.8,-2.5,3.0,겨울
8083,중식당,2022-12-08,0.0,9.0,92.8,3.7,9.1,겨울
8084,중식당,2023-01-15,3.2,0.0,0.0,-0.2,3.8,겨울
8085,중식당,2023-03-01,0.0,4.1,36.3,6.0,9.0,봄
8086,중식당,2023-06-23,0.0,5.3,35.8,24.4,29.9,여름
8087,중식당,2022-12-30,0.0,7.9,82.3,-1.8,2.3,겨울
8088,카페,2024-06-14,0.0,9.1,61.5,26.3,33.0,여름
8089,카페,2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
8090,카페,2024-05-25,0.0,2.3,15.9,21.4,24.7,봄
8091,카페,2024-05-18,0.0,11.3,79.0,20.7,26.5,봄
8092,카페,2024-06-12,0.0,11.3,76.9,24.8,31.8,여름
8093,카페,2024-01-22,0.2,3.6,36.0,-8.7,-2.4,겨울
8094,카페,2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
8095,카페,2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
8096,카페,2024-03-19,0.2,2.7,22.3,6.7,9.8,봄
8097,카페,2024-02-18,17.1,1.1,10.1,6.2,9.4,겨울
8098,카페,2023-11-15,0.0,6.9,67.6,7.0,12.5,가을
8099,카페,2023-10-11,0.0,10.0,87.7,17.6,24.0,가을
8100,카페,2024-01-09,1.6,0.0,0.0,-0.6,0.4,겨울
8101,카페,2023-09-27,4.4,0.1,0.8,21.5,23.7,가을
8102,카페,2023-07-20,0.0,9.9,68.8,27.9,32.8,여름
8103,카페,2023-08-17,0.0,6.2,45.6,28.2,32.4,여름
8104,카페,2023-11-09,5.1,2.1,20.2,11.4,18.4,가을
8105,카페,2023-06-05,0.0,10.9,74.7,21.5,26.3,여름
8106,카페,2023-09-11,0.0,5.1,40.5,25.5,29.8,가을
8107,카페,2023-08-08,0.0,11.0,79.1,30.9,35.8,여름
8108,카페,2023-07-17,1.4,0.4,2.8,25.5,27.8,여름
8109,카페,2023-08-27,0.0,1.2,9.1,26.1,29.6,여름
8110,카페,2023-06-25,0.0,8.7,58.8,28.2,33.1,여름
8111,카페,2023-07-19,0.0,11.5,79.9,27.2,32.4,여름
8112,카페,2023-06-07,0.0,1.0,6.8,21.4,25.7,여름
8113,카페,2023-06-10,0.8,5.6,38.1,23.2,28.5,여름
8114,카페,2023-05-22,0.0,7.9,54.9,20.3,26.8,봄
8115,카페,2023-04-28,1.9,8.4,61.8,15.7,21.3,봄
8116,카페,2023-03-25,0.0,5.7,46.3,12.5,18.7,봄
8117,카페,2023-09-25,1.9,1.3,10.7,21.6,26.0,가을
8118,카페,2022-12-23,0.0,8.4,87.5,-11.8,-8.6,겨울
8119,카페,2023-05-18,1.3,1.4,9.8,21.2,27.6,봄
8120,카페,2023-03-28,0.0,7.4,59.7,9.2,15.7,봄
8121,카페,2023-06-16,0.0,12.5,84.5,23.7,28.9,여름
8122,카페,2023-04-09,0.0,12.0,93.0,10.8,17.8,봄
8123,카페,2023-06-30,1.0,1.4,9.5,25.3,29.1,여름
8124,카페,2023-01-03,0.0,9.1,93.8,-5.0,0.6,겨울
8125,카페,2023-02-27,0.0,10.5,92.9,4.4,12.4,겨울
8126,카페,2022-10-14,0.0,4.9,43.4,17.1,23.0,가을
8127,카페,2023-01-04,0.0,8.7,89.7,-1.8,3.3,겨울
8128,카페,2022-10-10,0.0,2.3,20.0,9.9,11.9,가을
8129,카페,2023-01-15,3.2,0.0,0.0,-0.2,3.8,겨울
8130,카페,2023-02-09,0.0,6.7,63.2,4.0,9.9,겨울
8131,카페,2022-06-27,6.1,0.0,0.0,26.8,28.1,여름
8132,카페,2022-07-02,0.0,10.8,73.5,28.8,33.8,여름
8133,카페,2022-09-07,0.0,11.9,93.0,22.8,28.1,가을
8134,카페,2022-07-07,0.0,0.6,4.1,28.2,31.0,여름
8135,카페,2022-07-20,1.1,3.1,21.5,27.1,30.4,여름
8136,카페,2022-05-11,0.0,9.8,69.5,19.7,25.2,봄
8137,카페,2022-08-30,35.8,0.0,0.0,19.1,20.3,여름
8138,카페,2022-07-03,0.0,10.8,73.5,29.3,34.2,여름
8139,카페,2022-07-08,1.7,0.0,0.0,25.8,27.9,여름
8140,카페,2022-08-24,0.0,2.0,15.0,24.8,27.9,여름
8141,카페,2022-05-05,0.0,12.7,91.4,18.9,25.8,봄
8142,카페,2022-04-15,0.0,12.2,92.4,13.3,19.3,봄
8143,카페,2022-05-06,0.0,10.3,74.1,19.6,25.6,봄
8144,카페,2022-02-25,0.0,6.4,57.1,3.0,8.4,겨울
8145,카페,2022-02-05,0.0,9.1,86.7,-6.6,-2.0,겨울
8146,카페,2022-02-07,0.0,6.5,61.9,-2.5,1.9,겨울
8147,카페,2021-12-18,2.8,4.3,44.8,-5.7,-1.8,겨울
8148,카페,2022-01-06,0.0,9.1,93.8,-2.2,3.3,겨울
8149,카페,2021-08-04,0.0,6.1,43.6,28.9,33.2,여름
8150,카페,2021-08-31,77.4,0.0,0.0,20.5,23.1,여름
8151,카페,2021-07-11,0.4,0.1,0.7,25.7,27.5,여름
8152,카페,2021-07-11,0.4,0.1,0.7,25.7,27.5,여름
8153,카페,2021-06-18,6.3,0.0,0.0,20.0,21.4,여름
8154,카페,2021-08-24,10.5,0.0,0.0,23.4,26.4,여름
8155,카페,2021-08-02,1.7,0.6,4.3,26.5,28.6,여름
8156,카페,2021-04-11,0.0,10.6,81.5,15.0,21.8,봄
8157,카페,2021-05-17,3.1,0.0,0.0,15.3,16.7,봄
8158,카페,2021-03-31,0.0,11.4,90.5,14.5,22.9,봄
8159,카페,2021-02-21,0.0,9.7,87.4,10.8,17.4,겨울
8160,카페,2021-01-25,0.0,7.6,75.2,7.9,13.9,겨울
8161,카페,2020-09-02,33.3,0.0,0.0,24.3,26.4,가을
8162,카페,2021-02-01,0.7,1.1,10.7,5.0,9.5,겨울
8163,일식당,2024-03-30,0.0,5.4,43.2,8.8,15.6,봄
8164,일식당,2024-03-26,11.5,2.3,18.5,7.4,12.4,봄
8165,일식당,2024-04-06,0.0,6.6,51.6,12.7,18.9,봄
8166,일식당,2024-03-28,1.9,0.0,0.0,10.3,12.2,봄
8167,일식당,2024-01-29,0.0,9.2,90.2,-0.4,4.6,겨울
8168,일식당,2023-08-23,41.8,0.1,0.7,24.8,27.2,여름
8169,일식당,2023-12-30,13.1,0.0,0.0,0.6,2.1,겨울
8170,일식당,2023-12-30,13.1,0.0,0.0,0.6,2.1,겨울
8171,일식당,2023-10-05,0.0,10.6,90.6,14.2,19.2,가을
8172,일식당,2023-12-07,0.0,6.7,69.1,6.6,11.4,겨울
8173,일식당,2023-07-07,0.0,8.7,59.2,26.7,31.4,여름
8174,일식당,2023-12-16,1.5,4.6,47.9,-4.1,3.8,겨울
8175,일식당,2023-09-07,0.0,12.1,94.5,26.3,31.6,가을
8176,일식당,2023-09-09,0.0,10.9,85.8,25.8,31.2,가을
8177,일식당,2023-06-17,0.0,10.8,73.0,24.2,30.2,여름
8178,일식당,2023-09-09,0.0,10.9,85.8,25.8,31.2,가을
8179,일식당,2023-09-25,1.9,1.3,10.7,21.6,26.0,가을
8180,일식당,2023-12-19,0.3,0.8,8.3,-3.7,0.2,겨울
8181,일식당,2023-12-02,0.0,4.0,40.8,2.0,8.0,겨울
8182,일식당,2023-09-06,0.0,11.3,88.3,27.9,32.1,가을
8183,일식당,2024-01-06,2.4,8.7,89.7,0.7,5.2,겨울
8184,일식당,2023-08-11,46.7,0.0,0.0,23.5,24.9,여름
8185,일식당,2023-08-23,41.8,0.1,0.7,24.8,27.2,여름
8186,일식당,2023-09-02,0.0,11.3,86.9,25.4,30.8,가을
8187,일식당,2023-07-27,0.0,6.8,47.6,28.4,32.2,여름
8188,일식당,2023-09-15,2.1,0.1,0.8,22.3,24.3,가을
8189,일식당,2023-05-18,1.3,1.4,9.8,21.2,27.6,봄
8190,일식당,2023-08-22,42.6,1.3,9.7,27.6,32.2,여름
8191,일식당,2023-07-29,0.0,6.8,47.9,29.1,33.3,여름
8192,일식당,2023-06-03,0.0,13.3,91.1,22.0,27.8,여름
8193,일식당,2023-12-13,0.0,2.3,24.0,6.8,10.3,겨울
8194,일식당,2023-01-31,0.0,3.0,29.1,2.4,7.8,겨울
8195,일식당,2023-06-30,1.0,1.4,9.5,25.3,29.1,여름
8196,일식당,2023-06-26,30.3,0.0,0.0,24.2,27.5,여름
8197,일식당,2023-05-06,47.5,0.0,0.0,12.6,15.5,봄
8198,일식당,2023-03-22,0.0,6.2,50.8,17.0,25.1,봄
8199,일식당,2023-05-29,2.3,4.1,28.3,23.2,28.5,봄
8200,일식당,2023-05-22,0.0,7.9,54.9,20.3,26.8,봄
8201,일식당,2023-07-27,0.0,6.8,47.6,28.4,32.2,여름
8202,일식당,2023-05-20,0.0,9.7,67.8,21.2,26.7,봄
8203,일식당,2023-05-12,0.0,6.7,47.5,18.4,24.7,봄
8204,일식당,2023-05-19,0.0,9.4,65.7,22.3,27.8,봄
8205,일식당,2023-07-19,0.0,11.5,79.9,27.2,32.4,여름
8206,일식당,2023-03-25,0.0,5.7,46.3,12.5,18.7,봄
8207,일식당,2023-02-28,0.0,3.0,26.5,4.3,8.7,겨울
8208,일식당,2023-02-21,0.0,10.0,90.9,-1.3,4.8,겨울
8209,일식당,2023-01-05,0.0,4.7,48.5,-1.6,3.6,겨울
8210,일식당,2023-01-18,0.0,8.9,89.9,-1.9,2.2,겨울
8211,일식당,2022-10-26,0.0,7.3,67.6,12.9,17.8,가을
8212,일식당,2022-07-16,34.0,1.5,10.3,24.8,28.2,여름
8213,일식당,2023-02-03,0.0,8.6,82.7,-1.6,3.4,겨울
8214,일식당,2022-10-11,0.0,10.3,90.4,11.1,16.4,가을
8215,일식당,2022-08-08,129.6,6.765051162790696,0.0,26.8,28.4,여름
8216,일식당,2022-08-31,0.0,2.5,19.2,21.7,24.9,여름
8217,일식당,2023-07-04,61.8,0.0,0.0,26.1,29.2,여름
8218,일식당,2022-12-08,0.0,9.0,92.8,3.7,9.1,겨울
8219,일식당,2022-08-16,0.0,9.2,67.6,26.7,30.0,여름
8220,일식당,2022-09-06,25.3,8.4,65.6,21.0,26.3,가을
8221,일식당,2022-07-08,1.7,0.0,0.0,25.8,27.9,여름
8222,일식당,2022-09-17,4.3,3.8,30.6,25.6,29.4,가을
8223,일식당,2022-07-30,1.0,9.4,66.2,30.9,36.1,여름
8224,일식당,2022-06-20,0.0,1.8,12.2,25.2,29.0,여름
8225,일식당,2022-06-08,0.0,5.1,34.7,21.2,25.8,여름
8226,일식당,2022-05-19,0.0,7.8,54.5,19.9,24.2,봄
8227,일식당,2022-07-13,114.5,0.0,0.0,25.0,27.1,여름
8228,일식당,2022-05-13,0.0,4.8,34.0,19.4,25.2,봄
8229,일식당,2022-03-12,2.6,3.2,27.1,12.8,19.5,봄
8230,일식당,2022-03-23,0.0,0.0,0.0,6.2,8.2,봄
8231,일식당,2022-08-22,3.2,1.5,11.2,26.8,30.2,여름
8232,일식당,2022-09-19,0.0,6.9,56.1,24.6,29.6,가을
8233,일식당,2022-04-18,0.0,7.8,58.6,15.2,21.6,봄
8234,일식당,2022-08-17,0.0,6.0,44.1,26.0,30.5,여름
8235,일식당,2022-05-09,0.0,12.8,91.4,17.9,25.3,봄
8236,일식당,2022-08-31,0.0,2.5,19.2,21.7,24.9,여름
8237,일식당,2022-11-26,0.0,8.6,86.9,6.7,12.9,가을
8238,일식당,2022-05-20,0.0,10.8,75.5,20.6,25.8,봄
8239,일식당,2022-04-08,0.0,12.0,93.0,12.9,20.0,봄
8240,일식당,2022-08-30,35.8,0.0,0.0,19.1,20.3,여름
8241,일식당,2022-08-29,2.2,0.0,0.0,21.0,22.5,여름
8242,일식당,2022-06-21,0.0,12.6,85.1,26.5,32.6,여름
8243,일식당,2022-04-29,15.5,1.5,10.9,13.4,16.5,봄
8244,일식당,2022-08-24,0.0,2.0,15.0,24.8,27.9,여름
8245,이자카야,2024-06-25,0.0,10.7,72.3,22.9,27.2,여름
8246,이자카야,2024-04-18,0.0,11.7,88.0,17.3,24.9,봄
8247,이자카야,2024-05-29,0.0,13.2,91.0,21.2,26.8,봄
8248,이자카야,2024-05-22,0.0,10.0,69.4,20.5,25.5,봄
8249,이자카야,2024-03-12,2.1,0.0,0.0,6.6,10.0,봄
8250,이자카야,2024-03-06,0.0,2.3,19.8,6.2,10.3,봄
8251,이자카야,2024-03-17,0.1,8.7,72.5,8.8,12.2,봄
8252,이자카야,2024-03-14,0.0,6.765051162790696,0.0,8.5,15.4,봄
8253,이자카야,2024-04-18,0.0,11.7,88.0,17.3,24.9,봄
8254,이자카야,2024-05-28,0.0,11.1,76.6,20.4,26.1,봄
8255,소고기구이,2024-06-17,0.0,13.1,88.5,24.8,30.2,여름
8256,소고기구이,2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
8257,소고기구이,2024-07-03,0.8,0.6,4.1,24.7,25.9,여름
8258,소고기구이,2024-06-25,0.0,10.7,72.3,22.9,27.2,여름
8259,소고기구이,2024-06-30,32.2,0.0,0.0,23.5,24.9,여름
8260,소고기구이,2024-07-05,4.1,1.4,9.5,23.4,26.1,여름
8261,소고기구이,2024-06-19,0.0,13.0,87.8,28.8,35.8,여름
8262,소고기구이,2024-07-03,0.8,0.6,4.1,24.7,25.9,여름
8263,소고기구이,2024-06-24,0.0,7.0,47.3,24.3,27.9,여름
8264,소고기구이,2024-06-13,0.0,13.3,90.5,26.4,32.8,여름
8265,소고기구이,2024-06-17,0.0,13.1,88.5,24.8,30.2,여름
8266,소고기구이,2024-07-01,0.0,8.3,56.5,26.3,31.3,여름
8267,소고기구이,2024-05-11,31.7,0.1,0.7,17.0,22.0,봄
8268,소고기구이,2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
8269,소고기구이,2024-06-27,0.0,9.3,62.8,26.3,31.6,여름
8270,소고기구이,2024-06-26,0.0,12.3,83.1,24.9,31.6,여름
8271,소고기구이,2024-06-25,0.0,10.7,72.3,22.9,27.2,여름
8272,소고기구이,2024-06-25,0.0,10.7,72.3,22.9,27.2,여름
8273,소고기구이,2024-05-14,0.0,13.0,91.5,18.8,24.7,봄
8274,소고기구이,2024-06-18,0.0,13.4,90.5,26.0,32.9,여름
8275,소고기구이,2024-06-01,0.0,9.4,64.4,20.7,25.2,여름
8276,소고기구이,2024-06-13,0.0,13.3,90.5,26.4,32.8,여름
8277,소고기구이,2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
8278,소고기구이,2024-06-22,16.5,0.0,0.0,24.2,26.1,여름
8279,소고기구이,2024-05-29,0.0,13.2,91.0,21.2,26.8,봄
8280,소고기구이,2024-06-20,0.0,12.1,81.8,29.4,35.4,여름
8281,소고기구이,2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
8282,소고기구이,2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
8283,소고기구이,2024-06-15,6.1,3.4,23.0,24.2,28.2,여름
8284,소고기구이,2024-05-10,0.0,12.5,88.7,17.9,23.8,봄
8285,소고기구이,2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
8286,소고기구이,2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
8287,소고기구이,2024-06-21,0.0,10.3,69.6,28.1,33.9,여름
8288,소고기구이,2024-07-04,3.6,3.4,23.1,26.8,30.6,여름
8289,소고기구이,2024-05-14,0.0,13.0,91.5,18.8,24.7,봄
8290,소고기구이,2024-06-28,0.0,13.2,89.2,26.6,32.5,여름
8291,소고기구이,2024-06-17,0.0,13.1,88.5,24.8,30.2,여름
8292,소고기구이,2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
8293,소고기구이,2024-07-06,2.8,0.1,0.7,25.1,30.0,여름
8294,소고기구이,2024-06-01,0.0,9.4,64.4,20.7,25.2,여름
8295,소고기구이,2024-06-02,0.0,12.4,84.9,20.4,25.8,여름
8296,소고기구이,2024-06-16,0.0,13.2,89.2,24.3,29.5,여름
8297,소고기구이,2024-06-09,0.0,12.3,83.7,22.9,28.8,여름
8298,소고기구이,2024-06-08,16.9,2.5,17.0,20.3,25.0,여름
8299,소고기구이,2024-04-16,2.3,3.7,28.0,13.3,17.9,봄
8300,소고기구이,2024-06-11,0.0,10.2,69.4,25.4,31.6,여름
