가게 이름,댓글,날짜,강수량,최고기온(℃),평균기온(℃),최저기온(℃),일조합(hr),일조율(%),일사합(MJ/m2),계절,날씨,ㅁ,눈
양식,너무 친절하고 맛있어요 !! 자주 오는 곳인데 더 오고 싶어졌습니다~~ㅎㅎ 감사합니다😻,2024-04-29,0.0,26.1,20.9,16.9,8.8,64.2,21.36,봄,맑음,,
양식,너무너무너무너무너무 맛있구 ⌒(ё)⌒ 양이 너무 많구 음료 청량하구☆ミ 직원님도 친절하고 늦게오면 웨 이팅 있어요! 데이트는 아니지만 데이트로 오면...,2024-02-26,0.0,9.7,3.8,-1.2,6.8,60.7,14.98,겨울,맑음,,
양식,메뉴들이 다양한데 다 맛있기까지 해서 좋았어요.!.! 파스타랑 마제소바 강추.! 직원분들도 친절해서 좋아용,2024-05-28,0.0,26.1,20.4,14.3,11.1,76.6,27.55,봄,맑음,,
양식,이벤트 하는 것도 너무 재밌고 양도 많아서 좋아요! 잘 먹고 갑니다 ♥︎,2024-06-27,0.0,31.6,26.3,20.6,9.3,62.8,23.84,여름,맑음,,
양식,음식 정말 마싯고 매장 분위도 너무 좋아용!! 음악이 너무 취저!! 마싯고 잘생긴 알바생들이 친절해서 너무 좋았어요!!❤️😍,2024-04-09,0.0,20.8,15.3,10.6,11.9,92.2,25.68,봄,맑음,,
양식,맛있어요! 서비스 음료까지 잘먹었습니다:),2024-06-26,0.0,31.6,24.9,18.9,12.3,83.1,27.64,여름,맑음,,
양식,"친구 추천으로 왔습니다. 등심스테이크 덮밥, 떡볶이 먹었는데 고기 짱 부드럽고 떡볶이도 처음 먹어보는 맛인데 맛있어요! 그리고 애플시나몬 에이드가 ...",2024-04-17,0.0,21.8,15.0,9.7,10.3,77.4,23.2,봄,맑음,,
양식,정말 맛잇고 이벤트도 재밋고 아주그냥 야무져용👍👍🥺🥺🫶🫶🫶( ͡° ͜ʖ ͡°),2024-06-11,0.0,31.6,25.4,21.7,10.2,69.4,27.17,여름,맑음,,
양식,"직원분이 친절하셔서 감동, 인테리어 예뻐서 또 감동, 음식 정갈하고 예쁘게나오고 예쁜만큼 맛있어서 넘넘 감동이었어여 ❤️ 웨이팅맛집이라 각오하고 친...",2024-01-17,9.7,1.9,0.6,-2.3,0.0,0.0,1.9,겨울,눈,95.0,눈
양식,사장님이 친절하고 서비스 너무 좋아요!!,2024-06-24,0.0,27.9,24.3,21.2,7.0,47.3,19.62,여름,흐림,,
양식,잘먹었습니다. 직원분들도 친절하시고 오랜만에 홍대와서 맛있는 식사 했네요!!,2024-06-03,0.0,28.7,22.2,15.7,11.2,76.7,29.95,여름,맑음,,
양식,홍대 데이트코스 중 인테리어도 예쁘고 음식도 깔끔 해서 인기있는 맛집 미도인 홍대점입니다 :)💖✨! 데 이트코스로 아주 최고에요!💕ㅎㅎ 점심특선...,2023-12-21,0.0,-8.0,-11.7,-14.4,9.0,93.8,11.49,겨울,눈,81.0,눈
양식,제가 아랫지방 사람이라 서울 친구들을 만나면서 알 게된 맛집인데 두달에 한번 서울와서 남자친구랑 홍 대 데이트를 하게 되면 꼭 오는 곳인에요-!! 3년 ...,2024-02-26,0.0,9.7,3.8,-1.2,6.8,60.7,14.98,겨울,맑음,,
양식,"저번에 왔을 때 맛있어서 다시 왔어요! 이번에는 후배
랑 같이 왔음!! 여전히 고기가 부드럽고 맛있었어요, 
특히 단호박죽이 별미임😆 인테리어도 예뻐서...",2024-04-03,0.0,19.7,16.6,13.9,0.3,2.4,7.18,봄,흐림,,
양식,처음 오는 곳인데 음식 맛도 좋고 친절하세요!,2024-05-15,20.6,18.8,12.6,7.2,3.1,21.8,8.35,봄,비,,
양식,홍대 미도인 두 번째 방문했는데 직원 분들 여전히 친 절하시고 음식도 빨리 나와서 좋았습니다!! 항상 덮밥 만 먹다가 처음으로 파스타도 먹어 봤는데 너무...,2024-04-19,0.0,24.3,17.6,11.5,10.4,78.2,23.5,봄,맑음,,
양식,"음식 나오는 속도, 응대, 음식의 맛, 청결도 모두 만족
했어요. 다음에도 또 오고싶어요! 직원분들도 친절하
고 좋은 경험이었어요! 학생부터 노인까지 모두...",2024-05-13,0.0,24.5,18.3,11.9,13.1,92.9,30.09,봄,맑음,,
양식,"지난번에 한 번 방문했었는데 너무 맛있고 좋았던 기
억이 있어서 다시 왔는데 오늘도 여전히 맛있고 직원
분들 너무 친절하셔서 더 기분 좋은 식사가 되...",2024-04-01,0.0,19.0,12.2,5.5,11.5,91.3,23.72,봄,맑음,,
양식,리뷰보고 항상 합정오면 먹어보고 싶었는데 스테이크덮밥 맛있아요!!!! 베스트메뉴인 이유가 있습니당👍🏻👍🏻,2024-05-30,0.0,24.6,20.7,16.2,0.6,4.1,12.97,봄,흐림,,
양식,등심 스테이크 덮밥한상 정말 푸짐하게 잘 나와요! 화 산불백은 나오자마자 먹느라 사진을 못찍었는데 진짜 맛있어요ㅜㅜㅜㅜ 위치도 홍대라서 찾기쉬워...,2024-04-07,0.0,23.4,14.8,7.7,11.4,88.4,23.4,봄,맑음,,
양식,"스테이크 너무 부드럽고 맛있었어요 단새우도 부드러
웠습니다 밥 양도 적당하고 괜찮았어용 세트로 시키
면 사이드로 나오는 것들이 많아서 같이 시키는...",2024-02-25,1.8,5.9,2.8,0.8,0.9,8.0,7.55,겨울,눈,105.0,눈
양식,음식 쌈@뽕하니 맛있어요♡,2024-06-18,0.0,32.9,26.0,20.4,13.4,90.5,29.22,여름,맑음,,
양식,양도 많고 재밌는 이벤트도 진행해주셔서 즐거웠습니당! 고기양도 많은 편이고 익힘 정도도 적당해서 맛있어요:),2024-05-28,0.0,26.1,20.4,14.3,11.1,76.6,27.55,봄,맑음,,
양식,덮밥이랑 스테이크 다 맛있어요ㅠㅠ🩷 3명이서 왔는데 웨이팅 없이 들어왔고 친절하셔서 기분 좋게 식사할 수 있었습니당😍 스카치 에그는 꼭 시키시길👍🏻,2024-05-10,0.0,23.8,17.9,12.5,12.5,88.7,28.02,봄,맑음,,
양식,홍대올때한번씩방문해요아이가좋아하는가정식스테 이크와제가좋아하는곱창대창덮밥~~ 이번에는이벤트 도해주시네요~~맛있는밥먹고재밌는이벤트까...,2024-04-05,0.0,18.8,14.0,10.2,6.2,48.4,17.11,봄,흐림,,
양식,음..괜찮았는데 우와!! 까지는 아닌?,2024-05-29,0.0,26.8,21.2,15.4,13.2,91.0,29.38,봄,맑음,,
양식,살면서 먹어본 스테이크덮밥 중에 젤 맛있어요ㅎㅎ 친구들한테 자신있게 추천하는 맛집입니당😚,2024-05-27,0.0,22.6,18.5,14.1,9.9,68.3,26.89,봄,맑음,,
양식,직원분이 너무친절하고 음식도 진짜 깔끔하고 맛있어요~,2024-05-22,0.0,25.5,20.5,16.4,10.0,69.4,27.4,봄,맑음,,
양식,"어무늬랑 데이트겸 왔는데 생각외로 너무 맛있어서 
놀랬어여!!!! 어무늬가 또 오자고 할정도..다음엔 아부
지도 모시고 오께여!!!!",2024-03-15,0.0,14.5,8.9,4.0,10.6,89.1,20.18,봄,맑음,,
양식,움 겁내 마싯드아~,2024-06-10,0.0,31.1,24.7,19.0,11.9,81.0,26.57,여름,맑음,,
양식,"덮밥 너무 맛있어요 ! 명란크림 파스타도 진짜 꼭 먹어
보세요! 사장님도 완전 친절하시고 웃기세용😆 아 
그리구 친구 연인이랑 오기 좋아요 :)",2024-03-27,0.0,16.2,10.4,4.4,8.8,71.0,18.46,봄,맑음,,
양식,홍대 미도인 아이생일 맞이 외출에 아이가 맛집이라 검색한 미도인 아이도 저도 너무 맛 나게 점심해결 했 네여... 오후 1시 정도 입장이라 바로 입장 ㅋㅋ ...,2024-04-03,0.0,19.7,16.6,13.9,0.3,2.4,7.18,봄,흐림,,
양식,너무 맛있었습니다 ㅎㅎ 인테리어가 이뻐서 데이트하기 좋습니다! 이벤트 참여해서 받은 음료 맛있게 먹었습니다 ㅎㅎ,2024-05-21,0.0,28.3,21.7,16.3,9.4,65.3,26.37,봄,맑음,,
양식,"곱창이 가격대비 너무 통통하고 고소하고 솔직히 좀 느끼할 것 같았는데 국물이 잡아줘서 맛있었어요
곱창라멘 진짜 완전 강추!!",2024-05-03,0.0,27.9,19.7,12.2,12.8,92.8,28.28,봄,맑음,,
양식,친구들이랑 홍대에서 놀다가 배고파서 음식점을 찾았 는데 분위기도 좋고 메뉴랑 가격도 착해서 와봤는데 다들 너무 친절하시고 음식도 푸짐하고 신선해...,2024-05-03,0.0,27.9,19.7,12.2,12.8,92.8,28.28,봄,맑음,,
양식,양도 많고 데이트 하기 딱 좋은 인테리어에 맛도 있네요!!,2024-06-10,0.0,31.1,24.7,19.0,11.9,81.0,26.57,여름,맑음,,
양식,먹어본 음식점중에 탑1,2024-06-14,0.0,33.0,26.3,21.4,9.1,61.5,24.24,여름,맑음,,
양식,너무 맛있게 잘먹었습니다 ㅎㅎ 직원분들도 너무 친절하세요 :),2024-06-05,0.0,30.1,23.6,18.1,10.4,70.7,25.14,여름,맑음,,
양식,사장님 매우 친절하시고 음식도 양도 많고 너무 맛있 어요😍😍 다음에 또 올 것 같아요! 서비스로 주신 에 이드도 완전 맛있게 먹었어용ㅎㅎㅎ💗💗💗...,2024-04-30,0.0,22.5,18.6,16.0,5.5,40.1,17.95,봄,흐림,,
양식,"미도인 큐브 진짜 맛있어요 ◡̎ 질기지 않고 부드럽고 
장국도 맛있네용 사장님도 친절하세오 - *큐브스테
쿠 , 체리 뱅쇼 추천합니당",2024-03-26,11.5,12.4,7.4,3.2,2.3,18.5,13.76,봄,비,,
양식,"뽑기 이벤트 재밌었고 음식이 맛있어용😋
오래 걸릴 줄 알았는데 음식 나오는 속도도 빨라요👍🏻",2024-05-17,0.0,24.9,18.3,10.8,10.8,75.5,24.4,봄,맑음,,
양식,줄서서 먹는 ‘가정식 스테이크 전문점' 이라는 소문듣 고 친구랑 다녀왔어요! 역시나 대기가 있었지만 다행 히 금방들어갔어요!! 먹고 싶은 메뉴가 많아서 ...,2023-12-13,0.0,10.3,6.8,2.6,2.3,24.0,6.06,겨울,흐림,,
양식,"너무 가고싶었던 미도인!!! 이벤트도 너무 재밋어욤!! 
아까운 내 전액무료,,, 하지만 쏘 해피",2024-05-14,0.0,24.7,18.8,12.7,13.0,91.5,30.02,봄,맑음,,
양식,"홍대 미친 맛집! 음식이 진짜 너어무 맛있음🥺 그리
고 양이 엄청 많아서 배 터지는줄ㅋㅋ 직원분들도 다 
친절하시고 이벤트도 하고 있으니까 많이 방문...",2024-04-25,0.0,20.8,14.4,10.3,6.2,45.6,18.59,봄,흐림,,
양식,재밌는 뽑기 이벤트도 하고 음식도 맛있고 쾌적해요~ 친구들이랑 방문하기 딱 좋은 곳 강추입니당!,2024-06-18,0.0,32.9,26.0,20.4,13.4,90.5,29.22,여름,맑음,,
양식,마싯고 고기가 부드러워요! 상수역에서 가까워서 좋아요~,2024-05-28,0.0,26.1,20.4,14.3,11.1,76.6,27.55,봄,맑음,,
"곱창,막창,양",조리되어 나와서 시간이 조금 걸리는디 깻잎이랑 같이 먹으면 맛있어요.,2024-06-15,6.1,28.2,24.2,21.8,3.4,23.0,15.71,여름,비,,
"곱창,막창,양","알곱창은 필수!!!!!
볶음밥도 필수!!!!!
무난하게 잘 먹었숩니다🫠",2024-04-12,0.0,24.2,17.2,12.0,9.8,74.8,23.59,봄,맑음,,
"곱창,막창,양",알곱창 맛있어요 ㅋㅋ,2024-06-12,0.0,31.8,24.8,19.2,11.3,76.9,27.73,여름,맑음,,
"곱창,막창,양",친구랑 곱창집 찾다가 친구 추천으로 찾아 갔는데 큐 브 이벤트도 있고 음식나오는데 까지 지루 하지 않았 어요 저는 실패 했지만 다시 찾아 갈때는 꼭 연...,2024-03-04,0.0,11.7,5.4,-1.8,9.5,82.6,17.79,봄,맑음,,
"곱창,막창,양","야채곱창 먹고 싶어서 왔어요 평소 먹던 야채곱창과
는 조금 다른 겉이 바삭한 곱창이에요 참고하세요 곱
창 볶음밥도 맛있었어요",2024-02-16,0.0,8.1,2.3,-1.5,7.9,73.1,13.32,겨울,맑음,,
"곱창,막창,양",부야스곱창 먹고 싶어서 친구랑 갔는데 여전히 넘 맛 있었습니당👍🏻이벤트 설명도 잘해주시고 큐브 맞추면 서 기다리니 음식도 금방 나오더라구요~~먹는 ...,2024-03-03,0.0,7.8,4.0,0.4,6.6,57.4,13.52,봄,맑음,,
"곱창,막창,양","곱창 냄새 안나고 너무 맛있어요~
직원분들도 친절하고 
큐브랑 SMS 이벤트도 있어서 재밌어용",2024-03-07,2.1,8.2,3.9,1.2,2.5,21.6,8.77,봄,비,,
"곱창,막창,양",콘치즈 추가하니 더더더 맛나요👍,2024-02-03,0.0,8.3,4.7,-0.2,1.0,9.6,6.77,겨울,흐림,,
"곱창,막창,양","곱창 생각날 때마다 가는곳 !!
알곱창 하나 야채곱창 하나 시키면 딱 좋아요 ><",2024-03-16,0.0,18.3,10.9,4.4,8.3,69.2,18.28,봄,맑음,,
"곱창,막창,양","특별함 없는 평범한 맛에 불친절의 끝을 달림 다신 안 갈 듯 메뉴 다 먹어보고 싶어서 먹다가 다른 메뉴 더 시킬 생각으로 방문 인원보다 적게 시켰고, 먹...",2024-01-27,0.0,4.6,-0.5,-4.6,8.0,78.4,12.43,겨울,맑음,,
"곱창,막창,양",평일 오후4시30분쯤 방문하였습니다 처음에 방문하 자마자 인사를해도 대꾸가 없으시길래 못들으셨나 했 는데 그냥 좀 무뚝뚝하신 것 같았습니다 큐브...,2023-11-08,0.0,16.1,8.4,1.8,9.4,90.4,13.65,가을,맑음,,
"곱창,막창,양",그냥 그래요 화장실 깨끗하고 나눠져 있어요,2024-01-19,0.0,9.0,5.4,4.0,7.1,71.7,10.29,겨울,맑음,,
"곱창,막창,양",곱창은 맛있습니다. 양도 만족했구요 셀프바 이용도 좋았습니다. 그래도 피자곱창이랑 계란찜 품절이라 메인메뉴가 재고가 없었던게 아쉽네요. 마지막...,2023-11-26,0.0,7.2,4.0,-0.1,1.4,14.1,6.39,가을,흐림,,
"곱창,막창,양",부야스곱창 오랜만에갔는데 다 구워져서 나오니 먹기 엔 편했습니다. 한입 먹자마자 돼지냄새 나네요ㅠㅠ 먹다보니 익숙해져서 그냥 먹음… 야채곱창은 ...,2023-08-23,41.8,27.2,24.8,23.2,0.1,0.7,3.33,여름,비,,
"곱창,막창,양","일단 가성비도 너무 좋고 맛있어요. 볶음밥은 4개시킬
걸 아쉬웠네요. 그리고 큐브? 맞추는건 쉽지않네요.
ㅋㅋㅋㅋㄱ 주문전까지하기에는 촉박. 여튼 잘 ...",2023-07-22,12.3,32.5,27.7,24.6,6.4,44.4,17.66,여름,비,,
"곱창,막창,양",ㄴ,2024-01-27,0.0,4.6,-0.5,-4.6,8.0,78.4,12.43,겨울,맑음,,
"곱창,막창,양",부야스 최고최고❤️❤️,2023-10-02,0.0,24.6,18.2,12.9,10.3,87.3,19.93,가을,맑음,,
"곱창,막창,양","1. 메뉴: 피자곱창세트 테두리에 고구마 무스가 둘러 져있고, 곱창 위에 있는 치즈는 토치로 살짝 녹여주세 요 :) 곱창은 살짝 매콤한데, 맵단짠 궁합이 환...",2023-04-21,0.0,22.8,16.7,11.4,7.8,58.2,21.05,봄,맑음,,
"곱창,막창,양","양념곱창 두판에 통마늘추가해 맛있게먹고 볶음밥에~ 양념곱창 한판더 추가했어요
진짜맛있네요",2023-11-04,0.0,20.9,17.4,14.1,2.8,26.7,8.32,가을,흐림,,
"곱창,막창,양",홍대 곱창 맛집이에요! 알곱창+야채곱창에 볶음밥 먹 었는데 배 빵빵하게 먹고 왔어요 뽕치스라는것도 있 길래 먹어봤는데 만만히 봤다가 약간 알딸딸하...,2023-04-15,4.6,16.6,13.5,9.3,2.3,17.4,9.5,봄,비,,
"곱창,막창,양",너무너무 맛잇게 잘먹엇어요 저진짜 야채곱창 너무 싫어 하는데 여기는 제 인생 맛집입니다… 무엇보다 냄새가 안나서 너무 좋앗고 너무 자극적이지 않...,2023-05-07,0.0,18.6,14.4,11.1,2.2,15.8,12.18,봄,흐림,,
"곱창,막창,양",진짜 맛있어요,2023-08-11,46.7,24.9,23.5,21.6,0.0,0.0,3.94,여름,비,,
"곱창,막창,양",부야스 곱창 홍대지점 보자마자 갔어요! 직원분들 너 무 친절하시고 맛있게 먹고 갑니다. 특히 여기는 빨간 소스가 별미인거같아요~! 깻잎이랑 곱창이랑 ...,2023-07-02,0.0,30.6,26.7,23.5,4.3,29.3,19.16,여름,흐림,,
"곱창,막창,양","포장했는데 포장할인되구
1인분씩 포장되어서 좋은 것 같아요~~ 
알곱창에 순대사리 추가하니깐 맛있어요!",2023-07-18,2.3,27.7,25.2,24.1,2.0,13.8,7.94,여름,비,,
"곱창,막창,양",맛있습니다 :),2023-11-18,0.0,5.7,0.6,-3.8,9.3,92.1,12.88,가을,맑음,,
"곱창,막창,양",너무 맛있어요,2023-09-13,15.9,24.6,22.1,19.6,0.0,0.0,3.35,가을,비,,
"곱창,막창,양","친구들이랑 같이 가서 술과 함께 즐겼습니다ㅋㅋ 그 냥 큐브가 있길래 심심해서 완성하니, 서비스로 1인분 을 더 주시더군요. 기분 좋았습니다ㅎㅎ 곱창 ...",2023-03-19,0.0,15.2,8.3,2.3,11.1,91.7,21.25,봄,맑음,,
"곱창,막창,양",곱창 초벌돼서 나와서 엄청 맛있게 먹었어요!!,2023-04-15,4.6,16.6,13.5,9.3,2.3,17.4,9.5,봄,비,,
"곱창,막창,양","6.9일 포장해갔는데, 양파가 좀 상했던것 같아요...",2023-06-09,1.2,28.4,23.3,18.3,11.8,80.3,28.15,여름,비,,
"곱창,막창,양","추억의 부야스
어릴적 먹었을땐 충격적이었는데
지금은 그정돈 아니지만 맛잇어요",2023-05-06,47.5,15.5,12.6,11.7,0.0,0.0,5.42,봄,비,,
"곱창,막창,양",맛있어요,2023-07-23,40.2,25.8,25.2,24.5,0.0,0.0,2.37,여름,비,,
"곱창,막창,양",늘 맛있게 먹어용,2023-06-04,0.0,28.0,22.1,16.9,11.1,76.0,28.74,여름,맑음,,
"곱창,막창,양","곱창 냄새도 안나고 질기지 않아서 좋었어요!
역시 마지막에는 볶음밥 먹었는데 맛있네요~",2023-01-14,1.6,8.4,6.6,3.8,0.0,0.0,1.84,겨울,비,,
"곱창,막창,양","양도 꽤 많고 맛도 괜찮아요!
곱창 냄새가 조금 나는데 깻잎을 많이 싸서 먹으면
맛있게 먹을 수 있어요!",2023-02-23,0.0,9.2,2.9,-1.8,10.0,90.1,15.87,겨울,맑음,,
"곱창,막창,양",그저 그래요,2023-06-15,0.0,28.3,22.7,17.7,8.8,59.5,25.05,여름,맑음,,
"곱창,막창,양","맛있어요
콘치즈 필수",2023-03-26,0.0,14.0,9.4,4.7,11.1,89.5,24.36,봄,맑음,,
"곱창,막창,양",양은 좀 아쉬운데 음식은 맛있어요,2023-03-08,1.2,17.7,12.5,7.4,1.8,15.5,8.39,봄,비,,
"곱창,막창,양",굿,2023-06-02,0.0,25.0,20.4,17.9,5.2,35.6,14.24,여름,흐림,,
"곱창,막창,양",맛있음,2023-04-27,0.0,20.0,12.9,5.1,12.2,89.7,26.55,봄,맑음,,
"곱창,막창,양",가성비좋고 맛있어요. 계속해서 익혀서 바싹익혀먹으면 더맛이ㅛ어여!!!,2022-11-03,0.0,13.4,9.3,5.6,0.6,5.7,5.36,가을,흐림,,
"곱창,막창,양",맛있게 잘 먹었어요,2022-12-26,0.0,1.7,-3.9,-7.9,7.6,79.2,8.27,겨울,눈,69.0,눈
"곱창,막창,양",맛있어요,2023-04-21,0.0,22.8,16.7,11.4,7.8,58.2,21.05,봄,맑음,,
"곱창,막창,양","오랜만에 알곱창 먹었는데 
역시 맛있어요 소주 안주로 최고에요",2022-11-05,0.0,13.6,6.5,0.8,9.7,92.4,15.06,가을,맑음,,
"곱창,막창,양",맛있어요!!,2023-02-12,0.0,7.6,3.7,-0.9,2.0,18.7,8.48,겨울,흐림,,
"곱창,막창,양",,2023-02-02,0.0,1.4,-2.4,-5.1,7.6,73.8,10.94,겨울,맑음,,
"곱창,막창,양",야채곱창 맛있어요,2023-02-02,0.0,1.4,-2.4,-5.1,7.6,73.8,10.94,겨울,맑음,,
"곱창,막창,양",정말 오랜만에 가서 피자곱창에 알곱창 추가하고 순 대사리 껴서 같이 먹었어요. 오랜만에 먹어도 맛있고~ 냄새 없어요! 직원분이 친절하셔서 더 편안하고...,2022-08-13,4.0,27.5,25.8,24.7,0.8,5.8,5.06,여름,비,,
"곱창,막창,양",자주가는데 리뷰는 처음 쓰네용 불향나면서 고기 잡내 없어서 맛있어용,2022-10-15,0.0,24.4,18.2,12.6,8.2,72.6,16.21,가을,맑음,,
"곱창,막창,양",언제 가도 맛있어요👍,2022-12-07,0.1,9.0,4.9,1.2,7.8,80.4,9.89,겨울,비,,
"곱창,막창,양",곱창 처돌이인데 먹는 내내 맛있어서 행복했습니다. 직원분들도 너무 친절하세요!,2022-09-03,0.0,29.2,24.2,20.5,4.5,34.9,16.39,가을,흐림,,
"곱창,막창,양",볶음밥도 먹었어요,2023-01-05,0.0,3.6,-1.6,-5.6,4.7,48.5,6.09,겨울,흐림,,
"곱창,막창,양",좋아요,2022-12-09,0.0,10.2,4.5,0.9,4.9,50.5,7.22,겨울,맑음,,
"곱창,막창,양",맛있어용!!!,2022-12-15,2.4,-1.3,-4.5,-8.5,0.0,0.0,2.17,겨울,눈,58.0,눈
"곱창,막창,양",좋아요,2023-01-11,0.0,9.2,2.6,-2.0,8.8,89.8,10.86,겨울,맑음,,
"곱창,막창,양","맛있어서 입은 즐거운데 음악이 맛을 망치네요 입은
즐겁지만 귀는즐겁지못해 아쉬움이 많이 남았습니다",2022-08-10,7.6,28.8,24.7,21.4,3.1,22.5,16.23,여름,비,,
"곱창,막창,양",좋아요,2022-12-11,0.0,6.8,1.6,-1.5,8.9,92.7,11.11,겨울,맑음,,
"곱창,막창,양",맛있어요!!,2022-10-13,0.0,22.7,16.3,10.7,10.4,92.0,17.98,가을,맑음,,
